Transaction_ID,Customer_ID,Amount,Hour,Location,Device,Merchant,Is_International,Transactions_Last_1H,Fraud
TXN044410,CUST0999,13893,0,Chennai,iPhone,Shopping,No,1,0
TXN044411,CUST0944,1806,1,Bengaluru,MacBook,Electronics,No,1,0
TXN044412,CUST0068,8261,6,Lucknow,MacBook,Crypto,No,1,0
TXN044413,CUST0202,2403,3,Delhi,Android,Fuel,No,5,0
TXN044414,CUST0355,2600,14,Ahmedabad,Windows,Fuel,No,1,0
TXN044415,CUST0312,3930,19,Lucknow,MacBook,Electronics,No,5,0
TXN044416,CUST0435,719,23,Delhi,MacBook,Electronics,No,5,0
TXN044417,CUST0048,19687,10,Ahmedabad,Android,Gaming,No,4,0
TXN044418,CUST0738,1108,5,Hyderabad,Windows,Fuel,No,1,0
TXN044419,CUST0754,2793,13,Chennai,iPhone,Travel,No,2,0
TXN044420,CUST0941,769,0,London,Android,Restaurant,Yes,5,0
TXN044421,CUST0034,8933,3,Delhi,iPhone,Travel,No,5,0
TXN044422,CUST0748,27395,0,Jaipur,Android,Gaming,No,5,1
TXN044423,CUST0319,2955,13,Lucknow,Android,Grocery,No,4,0
TXN044424,CUST0567,5306,19,Jaipur,iPhone,Travel,No,5,1
TXN044425,CUST0811,100,6,Jaipur,Windows,Travel,No,3,0
TXN044426,CUST0408,1589,21,Hyderabad,iPhone,Grocery,No,3,0
TXN044427,CUST0189,893,4,Pune,Windows,Gaming,No,4,0
TXN044428,CUST0964,2264,15,Bengaluru,iPhone,Electronics,No,2,0
TXN044429,CUST0667,6910,16,Pune,iPhone,Fuel,No,5,0
TXN044430,CUST0866,3080,23,Jaipur,MacBook,Gaming,No,1,0
TXN044431,CUST0952,2457,0,Pune,iPhone,Electronics,No,2,0
TXN044432,CUST0995,3629,13,Lucknow,Android,Gaming,No,5,0
TXN044433,CUST0182,15936,8,Hyderabad,MacBook,Grocery,No,4,0
TXN044434,CUST0300,10310,17,Hyderabad,Android,Grocery,No,5,0
TXN044435,CUST0265,8760,15,Mumbai,MacBook,Travel,No,5,0
TXN044436,CUST0236,2698,0,Lucknow,Android,Travel,No,1,0
TXN044437,CUST0743,1584,23,Lucknow,Android,Travel,No,2,0
TXN044438,CUST0760,4617,15,Chennai,iPhone,Grocery,No,1,0
TXN044439,CUST0278,3080,7,Kolkata,iPhone,Gaming,No,2,0
TXN044440,CUST0912,7313,2,Bengaluru,Android,Electronics,No,4,0
TXN044441,CUST0988,4663,5,Bengaluru,Android,Shopping,No,1,0
TXN044442,CUST0470,2955,17,Chennai,Windows,Crypto,No,4,0
TXN044443,CUST0720,1872,11,Lucknow,iPhone,Grocery,No,2,0
TXN044444,CUST0461,1697,12,Jaipur,MacBook,Shopping,No,1,0
TXN044445,CUST0618,14982,21,Delhi,Android,Fuel,No,2,0
TXN044446,CUST0395,3615,6,Bengaluru,iPhone,Gaming,No,3,0
TXN044447,CUST0078,1134,8,Ahmedabad,iPhone,Restaurant,No,4,0
TXN044448,CUST0026,1082,11,Bengaluru,Windows,Shopping,No,1,0
TXN044449,CUST0656,4009,9,Kolkata,iPhone,Electronics,No,1,0
TXN044450,CUST0110,2175,3,Chennai,Android,Fuel,No,1,0
TXN044451,CUST0034,5745,21,Delhi,iPhone,Grocery,No,1,0
TXN044452,CUST0464,3436,13,Jaipur,iPhone,Travel,No,3,0
TXN044453,CUST0782,4856,23,Delhi,Android,Electronics,No,3,0
TXN044454,CUST0771,384,4,Kolkata,Android,Shopping,No,5,0
TXN044455,CUST0399,1267,5,Delhi,iPhone,Shopping,No,4,0
TXN044456,CUST0387,1354,4,Lucknow,Windows,Restaurant,No,4,0
TXN044457,CUST0027,2727,22,Delhi,Windows,,No,3,0
TXN044458,CUST0291,1024,2,Jaipur,iPhone,,No,3,0
TXN044459,CUST0084,2044,22,Hyderabad,MacBook,Crypto,No,1,0
TXN044460,CUST0697,7033,21,Jaipur,Windows,Crypto,No,4,0
TXN044461,CUST0009,1460,23,Ahmedabad,Windows,Electronics,No,3,0
TXN044462,CUST0441,1186,22,Hyderabad,iPhone,Shopping,No,3,0
TXN044463,CUST0385,100,14,Bengaluru,iPhone,Travel,No,1,0
TXN044464,CUST0140,2899,17,Pune,Android,Restaurant,No,5,0
TXN044465,CUST0327,4082,5,Delhi,Android,Restaurant,No,3,0
TXN044466,CUST0443,5166,18,Ahmedabad,iPhone,Fuel,No,4,0
TXN044467,CUST0784,4484,5,Hyderabad,MacBook,Shopping,No,3,0
TXN044468,CUST0408,989,1,Hyderabad,iPhone,Grocery,No,5,0
TXN044469,CUST0841,17492,5,Delhi,MacBook,Crypto,No,1,0
TXN044470,CUST0596,2120,13,Kolkata,Unknown,Crypto,No,3,0
TXN044471,CUST0666,20661,2,Pune,Windows,Travel,No,2,0
TXN044472,CUST0305,18380,17,Pune,Android,Grocery,No,3,0
TXN044473,CUST0821,17235,11,Ahmedabad,Android,Shopping,No,1,0
TXN044474,CUST0181,757,18,Delhi,Windows,Crypto,No,3,0
TXN044475,CUST0591,7247,7,Chennai,Android,Restaurant,No,4,0
TXN044476,CUST0611,15819,10,Jaipur,Windows,Fuel,No,4,0
TXN044477,CUST0611,17982,1,Jaipur,Windows,Shopping,No,1,0
TXN044478,CUST0011,1383,12,Kolkata,Windows,Fuel,No,3,0
TXN044479,CUST0192,5104,9,Bengaluru,Android,Fuel,No,2,0
TXN044480,CUST0308,1417,16,Bengaluru,MacBook,Electronics,No,1,0
TXN044481,CUST0895,9546,17,Chennai,MacBook,Restaurant,No,3,0
TXN044482,CUST0697,7100,2,Jaipur,Windows,Travel,No,2,0
TXN044483,CUST0637,1372,14,Ahmedabad,iPhone,Crypto,No,3,0
TXN044484,CUST0119,25614,23,Chennai,Android,Fuel,No,3,0
TXN044485,CUST0110,661,13,Chennai,Android,Grocery,No,5,0
TXN044486,CUST0645,4758,16,Kolkata,MacBook,Travel,No,3,0
TXN044487,CUST0767,26777,19,Jaipur,MacBook,Restaurant,No,5,0
TXN044488,CUST0837,8582,16,Mumbai,iPhone,Restaurant,No,1,0
TXN044489,CUST0012,13143,6,Hyderabad,iPhone,Travel,No,5,0
TXN044490,CUST0568,10214,18,Ahmedabad,Windows,Electronics,No,3,0
TXN044491,CUST0096,11078,19,Jaipur,MacBook,Grocery,No,5,0
TXN044492,CUST0659,4111,10,Mumbai,Android,Travel,No,2,0
TXN044493,CUST0989,2068,14,Hyderabad,MacBook,Gaming,No,4,0
TXN044494,CUST0655,5107,18,Jaipur,iPhone,Restaurant,No,5,0
TXN044495,CUST0151,100,18,Kolkata,Windows,Crypto,No,5,0
TXN044496,CUST0630,100,1,Ahmedabad,MacBook,Restaurant,No,4,0
TXN044497,CUST0553,3597,10,Ahmedabad,Android,Fuel,No,1,0
TXN044498,CUST0496,2097,21,Pune,MacBook,Restaurant,No,1,0
TXN044499,CUST0403,2609,1,Mumbai,iPhone,Gaming,No,3,0
TXN044500,CUST0020,998,3,Delhi,Android,Crypto,No,3,0
TXN044501,CUST0584,2470,2,Pune,Windows,,No,3,0
TXN044502,CUST0465,5135,21,Pune,Windows,Shopping,No,1,0
TXN044503,CUST0690,1460,13,Bengaluru,Android,Travel,No,5,0
TXN044504,CUST0978,1030,3,Jaipur,Android,Electronics,No,5,0
TXN044505,CUST0607,100,14,Lucknow,Android,Gaming,No,1,0
TXN044506,CUST0129,3661,23,Pune,Windows,Fuel,No,4,0
TXN044507,CUST0317,7446,20,Hyderabad,Windows,Crypto,No,4,0
TXN044508,CUST0066,1250,14,Kolkata,iPhone,Shopping,No,3,0
TXN044509,CUST0791,999,21,Delhi,Windows,Travel,No,3,0
TXN044510,CUST0855,903,11,Hyderabad,Windows,Restaurant,No,3,0
TXN044511,CUST0052,2466,2,Chennai,Windows,Crypto,No,1,0
TXN044512,CUST0929,998,2,Bengaluru,Android,Travel,No,1,0
TXN044513,CUST0712,1732,16,Delhi,iPhone,Fuel,No,2,0
TXN044514,CUST0894,2650,6,Chennai,iPhone,Gaming,No,1,0
TXN044515,CUST0855,1237,9,London,Windows,Grocery,Yes,5,0
TXN044516,CUST0034,7032,8,Delhi,iPhone,Restaurant,No,5,0
TXN044517,CUST0863,2381,13,Bengaluru,Windows,Restaurant,No,5,0
TXN044518,CUST0065,1256,8,Bengaluru,Android,Electronics,No,3,0
TXN044519,CUST0459,27345,22,Delhi,Windows,Crypto,No,5,0
TXN044520,CUST0451,255,0,Ahmedabad,iPhone,Electronics,No,3,0
TXN044521,CUST0797,3724,23,Hyderabad,Android,Shopping,No,3,0
TXN044522,CUST0938,954,16,Pune,Android,Gaming,No,3,0
TXN044523,CUST0626,1259,5,Delhi,Android,Gaming,No,5,0
TXN044524,CUST0447,11165,17,Jaipur,Android,Crypto,No,2,0
TXN044525,CUST0774,7188,6,Kolkata,MacBook,Fuel,No,5,0
TXN044526,CUST0511,2173,5,Mumbai,iPhone,Travel,No,1,0
TXN044527,CUST0991,561,5,Bengaluru,iPhone,Travel,No,3,0
TXN044528,CUST0561,1249,6,Delhi,iPhone,Gaming,No,3,0
TXN044529,CUST0211,4494,12,Lucknow,iPhone,Gaming,No,5,0
TXN044530,CUST0620,2962,9,Moscow,Android,Fuel,Yes,2,0
TXN044531,CUST0206,587,10,Hyderabad,Windows,Fuel,No,2,0
TXN044532,CUST0710,5077,18,Bengaluru,Android,Shopping,No,5,0
TXN044533,CUST0038,448,23,Hyderabad,Android,Gaming,No,5,0
TXN044534,CUST0581,1666,0,Pune,Android,Restaurant,No,5,0
TXN044535,CUST0834,2947,20,Jaipur,MacBook,Fuel,No,2,0
TXN044536,CUST0952,1453,2,Pune,iPhone,Grocery,No,1,0
TXN044537,CUST0141,587,23,Ahmedabad,iPhone,Shopping,No,4,0
TXN044538,CUST0093,4605,11,Bengaluru,MacBook,Restaurant,No,4,0
TXN044539,CUST0650,3041,1,Delhi,MacBook,Shopping,No,5,0
TXN044540,CUST0947,16456,5,Jaipur,MacBook,Shopping,No,2,0
TXN044541,CUST0706,4517,18,Delhi,Android,Crypto,No,5,0
TXN044542,CUST0858,2013,18,Hyderabad,iPhone,Fuel,No,5,0
TXN044543,CUST0368,1794,6,Kolkata,MacBook,Fuel,No,5,0
TXN044544,CUST0344,1249,15,Delhi,Android,,No,2,0
TXN044545,CUST0370,2320,23,Chennai,iPhone,,No,5,0
TXN044546,CUST0433,2307,9,Lucknow,iPhone,Grocery,No,2,0
TXN044547,CUST0634,2302,11,Bengaluru,MacBook,Fuel,No,3,0
TXN044548,CUST0789,1690,18,Hyderabad,Windows,Crypto,No,4,0
TXN044549,CUST0769,1960,3,Jaipur,Android,Crypto,No,1,0
TXN044550,CUST0145,5461,22,Bengaluru,,Electronics,No,1,0
TXN044551,CUST0186,2968,22,Chennai,Android,Travel,No,1,0
TXN044552,CUST0368,292,21,Kolkata,MacBook,Grocery,No,1,0
TXN044553,CUST0674,4718,12,Bengaluru,iPhone,Grocery,No,3,0
TXN044554,CUST0863,1175,21,Bengaluru,Windows,Grocery,No,2,0
TXN044555,CUST0097,10990,7,Pune,iPhone,Gaming,No,3,0
TXN044556,CUST0889,1463,19,Delhi,Unknown,Restaurant,No,5,1
TXN044557,CUST0818,665,0,Ahmedabad,MacBook,Fuel,No,3,0
TXN044558,CUST0957,4506,10,Bengaluru,MacBook,Gaming,No,5,0
TXN044559,CUST0279,3157,20,Lucknow,MacBook,Travel,No,1,0
TXN044560,CUST0335,100,3,Pune,MacBook,Electronics,No,2,0
TXN044561,CUST0985,10120,22,Lucknow,,Gaming,No,5,0
TXN044562,CUST0978,220,2,Jaipur,Android,Shopping,No,3,0
TXN044563,CUST0002,237,20,Mumbai,MacBook,Grocery,No,1,0
TXN044564,CUST0221,2690,21,Kolkata,Windows,Electronics,No,1,0
TXN044565,CUST0763,7025,23,Jaipur,MacBook,Travel,No,4,0
TXN044566,CUST0442,6421,13,Delhi,MacBook,Restaurant,No,5,0
TXN044567,CUST0144,2829,9,Mumbai,iPhone,Gaming,No,3,0
TXN044568,CUST0597,1634,17,Lucknow,Windows,Grocery,No,2,0
TXN044569,CUST0472,33990,21,Lucknow,Windows,Shopping,No,5,0
TXN044570,CUST0993,1878,14,Bengaluru,Windows,Travel,No,4,0
TXN044571,CUST0256,9482,13,Chennai,MacBook,Shopping,No,3,0
TXN044572,CUST0130,1532,10,Kolkata,Unknown,Shopping,No,3,0
TXN044573,CUST0473,100,19,Lucknow,MacBook,Shopping,No,1,0
TXN044574,CUST0484,21597,11,Ahmedabad,iPhone,Travel,No,5,0
TXN044575,CUST0009,1746,7,Ahmedabad,Windows,Travel,No,3,0
TXN044576,CUST0831,4002,16,Lucknow,MacBook,Gaming,No,4,0
TXN044577,CUST0576,1052,20,Kolkata,iPhone,Travel,No,3,0
TXN044578,CUST0204,3384,8,Kolkata,,Grocery,No,4,0
TXN044579,CUST0126,1042,9,Mumbai,Android,Travel,No,5,0
TXN044580,CUST0385,4715,10,Bengaluru,iPhone,Gaming,No,2,0
TXN044581,CUST0317,8252,10,Hyderabad,Windows,Electronics,No,4,0
TXN044582,CUST0594,1958,10,Chennai,Android,Fuel,No,3,0
TXN044583,CUST0472,38527,7,Lucknow,Windows,Electronics,No,2,0
TXN044584,CUST0454,2435,1,Ahmedabad,MacBook,Electronics,No,5,0
TXN044585,CUST0280,339,6,Jaipur,Android,Travel,No,1,0
TXN044586,CUST0576,1394,21,Kolkata,iPhone,Grocery,No,2,0
TXN044587,CUST0330,2961,14,Pune,Android,Restaurant,No,3,0
TXN044588,CUST0186,3564,15,Chennai,Windows,Fuel,No,3,0
TXN044589,CUST0102,7014,21,Lucknow,,Electronics,No,4,0
TXN044590,CUST0957,8621,8,Bengaluru,MacBook,Gaming,No,1,0
TXN044591,CUST0223,336,5,Hyderabad,MacBook,Travel,No,3,0
TXN044592,CUST0023,201,16,Pune,Windows,Crypto,No,5,0
TXN044593,CUST0587,7172,20,Kolkata,Windows,Shopping,No,1,0
TXN044594,CUST0165,3773,2,Mumbai,iPhone,Gaming,No,3,0
TXN044595,CUST0849,28535,15,Jaipur,MacBook,Grocery,No,4,0
TXN044596,CUST0462,512,23,Jaipur,Unknown,,No,2,0
TXN044597,CUST0051,2029,20,Hyderabad,Android,Grocery,No,5,0
TXN044598,CUST0283,528,18,Kolkata,Windows,,No,3,0
TXN044599,CUST0974,1005,7,Hyderabad,,Shopping,No,4,0
TXN044600,CUST0753,757,20,Ahmedabad,iPhone,Gaming,No,1,0
TXN044601,CUST0110,1440,11,Chennai,Android,Fuel,No,2,0
TXN044602,CUST0391,6308,7,Ahmedabad,Windows,Gaming,No,2,0
TXN044603,CUST0371,1066,16,Pune,iPhone,Gaming,No,5,0
TXN044604,CUST0436,9659,14,Delhi,iPhone,Crypto,No,1,0
TXN044605,CUST0828,1781,6,Kolkata,iPhone,Grocery,No,2,0
TXN044606,CUST0227,14477,13,Jaipur,Android,Travel,No,1,0
TXN044607,CUST0187,18354,22,Pune,MacBook,Shopping,No,3,0
TXN044608,CUST0924,2518,3,Mumbai,iPhone,Shopping,No,2,0
TXN044609,CUST0619,4886,20,Bengaluru,MacBook,,No,3,0
TXN044610,CUST0648,5630,17,Chennai,MacBook,Grocery,No,4,0
TXN044611,CUST0871,3766,0,Bengaluru,iPhone,Fuel,No,4,0
TXN044612,CUST0675,7783,11,Dubai,Windows,Grocery,Yes,4,0
TXN044613,CUST0486,566,11,Lucknow,Windows,Gaming,No,3,0
TXN044614,CUST0295,953,2,Lucknow,Windows,Electronics,No,4,0
TXN044615,CUST0430,309,20,Ahmedabad,MacBook,Fuel,No,4,0
TXN044616,CUST0905,4768,1,Mumbai,iPhone,Grocery,No,5,0
TXN044617,CUST0377,2018,13,Delhi,iPhone,Fuel,No,3,0
TXN044618,CUST0668,9985,19,Ahmedabad,MacBook,Shopping,No,1,0
TXN044619,CUST0210,3666,3,Jaipur,iPhone,,No,2,0
TXN044620,CUST0278,2381,14,Kolkata,iPhone,Fuel,No,2,0
TXN044621,CUST0587,7300,15,Kolkata,Windows,Electronics,No,3,0
TXN044622,CUST0035,1704,6,Delhi,iPhone,Shopping,No,3,0
TXN044623,CUST0014,3975,5,Jaipur,iPhone,Crypto,No,2,0
TXN044624,CUST0387,564,11,Lucknow,Windows,Travel,No,4,0
TXN044625,CUST0213,538,6,Bengaluru,Android,Electronics,No,5,0
TXN044626,CUST0417,2261,17,Chennai,iPhone,Crypto,No,3,0
TXN044627,CUST0270,746,17,Lucknow,Windows,Electronics,No,1,0
TXN044628,CUST0894,3549,6,Chennai,MacBook,Gaming,No,2,0
TXN044629,CUST0493,1933,23,Chennai,MacBook,Fuel,No,2,0
TXN044630,CUST0705,1583,22,Pune,iPhone,Shopping,No,2,0
TXN044631,CUST0341,214,15,Lucknow,Windows,Restaurant,No,1,0
TXN044632,CUST0426,10094,16,Kolkata,MacBook,Electronics,No,5,0
TXN044633,CUST0189,594,8,Pune,iPhone,Restaurant,No,3,0
TXN044634,CUST0799,1357,7,Bengaluru,MacBook,Crypto,No,1,0
TXN044635,CUST0538,925,16,Hyderabad,Android,Grocery,No,2,0
TXN044636,CUST0920,2074,10,Bengaluru,Unknown,Electronics,No,3,0
TXN044637,CUST0717,3872,18,Ahmedabad,MacBook,Restaurant,No,5,0
TXN044638,CUST0862,2497,6,Jaipur,Android,Restaurant,No,4,0
TXN044639,CUST0936,957,13,Mumbai,,Shopping,No,5,0
TXN044640,CUST0208,9369,14,Chennai,Android,Restaurant,No,1,0
TXN044641,CUST0873,2129,7,Chennai,MacBook,Restaurant,No,4,0
TXN044642,CUST0771,726,3,Kolkata,Android,Travel,No,5,0
TXN044643,CUST0265,12917,22,Mumbai,MacBook,Restaurant,No,4,0
TXN044644,CUST0134,3144,16,Lucknow,iPhone,Shopping,No,2,0
TXN044645,CUST0284,4325,6,Hyderabad,Android,Restaurant,No,2,0
TXN044646,CUST0005,6985,10,Delhi,iPhone,Travel,No,4,0
TXN044647,CUST0440,1000,12,Kolkata,iPhone,Electronics,No,2,0
TXN044648,CUST0267,831,18,Lucknow,,Shopping,No,2,0
TXN044649,CUST0296,3116,8,Jaipur,iPhone,Restaurant,No,5,0
TXN044650,CUST0175,3799,12,Chennai,Android,Travel,No,1,0
TXN044651,CUST0672,2629,21,Delhi,MacBook,Travel,No,3,0
TXN044652,CUST0355,2933,2,Ahmedabad,Windows,Fuel,No,2,0
TXN044653,CUST0189,540,6,Pune,Windows,Travel,No,1,0
TXN044654,CUST0649,2017,23,Bengaluru,MacBook,Gaming,No,5,0
TXN044655,CUST0145,3815,3,Bengaluru,Android,Electronics,No,3,0
TXN044656,CUST0756,100,20,Pune,Windows,Fuel,No,3,0
TXN044657,CUST0663,1524,3,Hyderabad,iPhone,Shopping,No,2,0
TXN044658,CUST0470,873,20,Chennai,Windows,Crypto,No,1,0
TXN044659,CUST0754,9862,20,Mumbai,iPhone,,No,2,0
TXN044660,CUST0502,3454,0,Chennai,iPhone,Crypto,No,4,0
TXN044661,CUST0924,785,5,Mumbai,iPhone,Gaming,No,2,0
TXN044662,CUST0157,9071,1,Bengaluru,Windows,Fuel,No,1,0
TXN044663,CUST0448,1691,16,Chennai,Windows,Restaurant,No,3,0
TXN044664,CUST0819,4181,9,Ahmedabad,iPhone,Shopping,No,2,0
TXN044665,CUST0828,3363,11,Kolkata,iPhone,Restaurant,No,1,0
TXN044666,CUST0309,3564,22,Mumbai,MacBook,,No,2,0
TXN044667,CUST0758,27557,20,Ahmedabad,Windows,Electronics,No,4,0
TXN044668,CUST0938,1353,10,Pune,Windows,Electronics,No,5,0
TXN044669,CUST0826,100,3,Kolkata,MacBook,Fuel,No,3,0
TXN044670,CUST0128,3014,18,Mumbai,Windows,Crypto,No,2,0
TXN044671,CUST0431,1178,8,Hyderabad,MacBook,Gaming,No,2,0
TXN044672,CUST0282,5375,21,Hyderabad,MacBook,Grocery,No,1,0
TXN044673,CUST0199,1037,18,Pune,MacBook,Travel,No,2,0
TXN044674,CUST0866,2883,20,Jaipur,MacBook,Fuel,No,4,0
TXN044675,CUST0644,3535,16,Lucknow,Windows,Gaming,No,5,0
TXN044676,CUST0380,954,0,Jaipur,MacBook,Gaming,No,1,0
TXN044677,CUST0078,1388,3,Ahmedabad,iPhone,Restaurant,No,1,0
TXN044678,CUST0385,5643,6,Bengaluru,iPhone,Restaurant,No,2,0
TXN044679,CUST0969,597,8,Lucknow,Android,Restaurant,No,2,0
TXN044680,CUST0776,2189,10,Ahmedabad,Android,Grocery,No,1,0
TXN044681,CUST0097,9053,15,Pune,iPhone,Grocery,No,1,0
TXN044682,CUST0611,18274,8,Jaipur,Unknown,Restaurant,No,3,0
TXN044683,CUST0121,6710,16,Pune,MacBook,Electronics,No,1,0
TXN044684,CUST0862,873,10,Ahmedabad,Windows,Electronics,No,4,0
TXN044685,CUST0850,4307,9,Bengaluru,MacBook,,No,1,0
TXN044686,CUST0657,1473,11,Delhi,iPhone,Travel,No,3,0
TXN044687,CUST0022,987,22,Jaipur,Windows,Travel,No,5,0
TXN044688,CUST0649,1411,6,Bengaluru,iPhone,Electronics,No,3,0
TXN044689,CUST0825,441,6,Mumbai,MacBook,Electronics,No,3,0
TXN044690,CUST0112,4826,19,Ahmedabad,iPhone,Gaming,No,2,0
TXN044691,CUST0744,3963,12,Ahmedabad,MacBook,Gaming,No,5,0
TXN044692,CUST0061,1774,5,Lucknow,iPhone,Restaurant,No,4,0
TXN044693,CUST0413,3658,23,Hyderabad,,Crypto,No,5,0
TXN044694,CUST0081,15444,7,Kolkata,Windows,Restaurant,No,3,0
TXN044695,CUST0892,6147,1,Bengaluru,iPhone,Travel,No,3,0
TXN044696,CUST0440,1188,18,Kolkata,iPhone,Crypto,No,1,0
TXN044697,CUST0960,652,4,Ahmedabad,Android,Shopping,No,2,0
TXN044698,CUST0628,20525,4,Delhi,MacBook,Restaurant,No,1,0
TXN044699,CUST0990,2452,15,Pune,Windows,Electronics,No,3,0
TXN044700,CUST0573,3215,14,Mumbai,Android,Travel,No,1,0
TXN044701,CUST0931,497,15,Kolkata,iPhone,Shopping,No,3,0
TXN044702,CUST0769,7131,2,Jaipur,Android,Grocery,No,1,0
TXN044703,CUST0629,2043,17,Delhi,MacBook,Crypto,No,3,0
TXN044704,CUST0946,148,23,Jaipur,MacBook,Gaming,No,1,0
TXN044705,CUST0498,15680,13,Ahmedabad,iPhone,Grocery,No,1,0
TXN044706,CUST0892,8912,15,Bengaluru,iPhone,Crypto,No,5,0
TXN044707,CUST0018,6626,4,Jaipur,,Fuel,No,3,0
TXN044708,CUST0716,729,0,Delhi,iPhone,Restaurant,No,2,0
TXN044709,CUST0668,10007,8,Ahmedabad,MacBook,,No,1,0
TXN044710,CUST0586,1355,16,Mumbai,Android,Gaming,No,3,0
TXN044711,CUST0763,3387,3,Jaipur,MacBook,Grocery,No,4,0
TXN044712,CUST0757,5752,10,Bengaluru,Android,Grocery,No,2,0
TXN044713,CUST0396,1265,11,Hyderabad,MacBook,Gaming,No,1,0
TXN044714,CUST0798,14347,19,Chennai,iPhone,Shopping,No,1,0
TXN044715,CUST0114,8346,21,Bengaluru,Android,Fuel,No,5,0
TXN044716,CUST0091,3858,19,Delhi,Android,,No,2,0
TXN044717,CUST0181,1556,13,Delhi,Windows,Restaurant,No,5,0
TXN044718,CUST0271,2390,15,Hyderabad,iPhone,Restaurant,No,4,0
TXN044719,CUST0011,499,6,Kolkata,Windows,Restaurant,No,3,0
TXN044720,CUST0571,3280,8,Kolkata,Windows,Gaming,No,2,0
TXN044721,CUST0156,3437,0,Lucknow,iPhone,Travel,No,2,0
TXN044722,CUST0724,329,14,Delhi,MacBook,Electronics,No,5,0
TXN044723,CUST0567,100,18,Jaipur,MacBook,Restaurant,No,4,0
TXN044724,CUST0552,882,22,Delhi,iPhone,Grocery,No,1,0
TXN044725,CUST0536,4991,23,Ahmedabad,Android,Fuel,No,3,0
TXN044726,CUST0338,10764,10,Lucknow,,Fuel,No,3,0
TXN044727,CUST0894,3683,1,Chennai,iPhone,Grocery,No,5,0
TXN044728,CUST0936,100,19,Mumbai,MacBook,Electronics,No,4,0
TXN044729,CUST0431,3355,14,Hyderabad,MacBook,,No,2,0
TXN044730,CUST0661,2179,20,Mumbai,MacBook,Crypto,No,4,0
TXN044731,CUST0263,2518,23,Chennai,iPhone,Fuel,No,4,0
TXN044732,CUST0768,195,9,Lucknow,Android,Travel,No,2,0
TXN044733,CUST0717,1498,5,Ahmedabad,Windows,Grocery,No,1,0
TXN044734,CUST0323,2160,17,Mumbai,Android,Electronics,No,3,0
TXN044735,CUST0875,14019,0,Ahmedabad,Android,Shopping,No,3,0
TXN044736,CUST0737,2632,2,Jaipur,MacBook,Crypto,No,4,0
TXN044737,CUST0303,19987,13,Lucknow,MacBook,Fuel,No,3,0
TXN044738,CUST0007,998,6,Lucknow,Windows,Travel,No,2,0
TXN044739,CUST0035,497,15,Delhi,iPhone,Fuel,No,5,0
TXN044740,CUST0404,791,15,Kolkata,iPhone,Grocery,No,5,0
TXN044741,CUST0492,1380,3,Bengaluru,iPhone,Shopping,No,1,0
TXN044742,CUST0311,2906,22,Chennai,Unknown,Restaurant,No,4,0
TXN044743,CUST0129,7392,14,Pune,Windows,Shopping,No,3,0
TXN044744,CUST0334,2717,7,Chennai,Windows,Electronics,No,2,0
TXN044745,CUST0453,1831,2,Delhi,Android,Fuel,No,2,0
TXN044746,CUST0035,840,7,Delhi,iPhone,Electronics,No,2,0
TXN044747,CUST0970,3094,9,Lucknow,iPhone,Fuel,No,4,0
TXN044748,CUST0892,6078,20,Lucknow,iPhone,Shopping,No,1,0
TXN044749,CUST0958,810,13,Delhi,MacBook,Gaming,No,1,0
TXN044750,CUST0903,5198,3,Kolkata,,,No,1,0
TXN044751,CUST0011,1226,15,Bengaluru,Windows,Grocery,No,5,0
TXN044752,CUST0294,2004,16,Jaipur,Android,Gaming,No,5,0
TXN044753,CUST0529,17004,15,Bengaluru,Android,Electronics,No,1,0
TXN044754,CUST0463,2267,5,Kolkata,MacBook,Electronics,No,1,0
TXN044755,CUST0946,100,22,Jaipur,MacBook,Crypto,No,5,0
TXN044756,CUST0768,972,5,Lucknow,Android,Travel,No,5,0
TXN044757,CUST0875,13238,12,Ahmedabad,Android,Travel,No,1,0
TXN044758,CUST0272,3419,19,Mumbai,Android,Gaming,No,5,0
TXN044759,CUST0157,27446,20,Bengaluru,Windows,Gaming,No,2,0
TXN044760,CUST0755,2141,11,Delhi,MacBook,Crypto,No,2,0
TXN044761,CUST0697,5812,17,Jaipur,Windows,Fuel,No,1,0
TXN044762,CUST0301,18337,12,Jaipur,MacBook,Restaurant,No,1,0
TXN044763,CUST0639,994,8,Bengaluru,MacBook,Travel,No,4,0
TXN044764,CUST0004,3802,13,Jaipur,MacBook,Restaurant,No,3,0
TXN044765,CUST0007,310,2,Lucknow,Windows,Shopping,No,5,0
TXN044766,CUST0631,564,3,Bengaluru,Windows,Restaurant,No,3,0
TXN044767,CUST0627,3978,8,Jaipur,Windows,Grocery,No,2,0
TXN044768,CUST0627,4885,6,Jaipur,Windows,Grocery,No,1,0
TXN044769,CUST0699,1566,1,Pune,,Electronics,No,5,0
TXN044770,CUST0701,4003,11,Pune,iPhone,Grocery,No,5,0
TXN044771,CUST0906,10024,13,Chennai,Unknown,Fuel,No,4,0
TXN044772,CUST0274,966,17,Bengaluru,MacBook,Shopping,No,4,0
TXN044773,CUST0498,10704,12,Ahmedabad,,Travel,No,2,0
TXN044774,CUST0952,898,23,Pune,iPhone,Gaming,No,3,0
TXN044775,CUST0310,679,1,Lucknow,iPhone,Shopping,No,4,0
TXN044776,CUST0165,7319,13,Mumbai,iPhone,Travel,No,5,0
TXN044777,CUST0786,1606,0,Delhi,MacBook,Shopping,No,2,0
